fips,namelsad,count_property,count_firefactor1,count_firefactor2,count_firefactor3,count_firefactor4,count_firefactor5,count_firefactor6,count_firefactor7,count_firefactor8,count_firefactor9,count_firefactor10
38019,Cavalier County,14552,11722,766,1469,368,140,60,16,11,0,0
38021,Dickey County,6939,4286,633,1192,669,134,21,4,0,0,0
38023,Divide County,7989,4883,721,2256,121,8,0,0,0,0,0
38025,Dunn County,20116,4706,1415,6171,1719,1497,1176,1450,745,536,701
38027,Eddy County,5388,1437,311,981,1329,520,455,213,94,37,11
38029,Emmons County,9664,3626,1092,1972,1655,605,351,254,107,2,0
38031,Foster County,3243,2438,226,396,137,46,0,0,0,0,0
38033,Golden Valley County,3421,649,214,354,688,976,343,181,16,0,0
38035,Grand Forks County,31164,25219,1540,3351,883,153,17,1,0,0,0
38037,Grant County,8969,2583,829,3375,1584,559,35,4,0,0,0
38039,Griggs County,3769,2329,235,711,339,118,31,1,5,0,0
38041,Hettinger County,7010,4647,900,1175,263,25,0,0,0,0,0
38043,Kidder County,6088,2412,677,2687,312,0,0,0,0,0,0
38045,LaMoure County,9733,5825,1545,2093,236,29,4,1,0,0,0
38047,Logan County,6658,3265,789,1709,705,190,0,0,0,0,0
38049,McHenry County,14626,4904,1138,2578,3002,2173,750,81,0,0,0
38051,McIntosh County,7943,4589,862,1718,711,63,0,0,0,0,0
38053,McKenzie County,18085,3537,1293,3531,3019,3680,2372,412,189,23,29
38055,McLean County,18962,9264,3915,4171,1297,283,29,3,0,0,0
38057,Mercer County,7564,2346,941,2463,1411,274,103,26,0,0,0
38059,Morton County,22898,3894,2465,7737,6088,2615,94,5,0,0,0
38061,Mountrail County,15880,5534,1569,4861,1410,614,447,856,589,0,0
38063,Nelson County,5408,3317,344,929,644,150,23,1,0,0,0
38065,Oliver County,4507,1447,681,1680,636,60,3,0,0,0,0
38067,Pembina County,13144,8667,143,2191,1162,963,11,7,0,0,0
38069,Pierce County,6628,3683,522,1095,841,397,74,16,0,0,0
38071,Ramsey County,15169,6749,751,1971,1135,640,534,554,2634,146,55
38073,Ransom County,5306,2749,392,877,500,316,218,179,75,0,0
38075,Renville County,6722,5278,666,603,156,14,5,0,0,0,0
38077,Richland County,17188,14018,1040,1377,339,171,133,94,16,0,0
38079,Rolette County,6831,2385,448,1327,854,719,357,295,186,53,207
38081,Sargent County,7920,5092,836,1144,499,183,107,59,0,0,0
38083,Sheridan County,5872,3393,671,1395,402,11,0,0,0,0,0
38085,Sioux County,12935,1635,94,623,920,1905,2318,2471,1669,577,723
38087,Slope County,3052,1290,244,566,326,257,280,87,2,0,0
38089,Stark County,21864,5054,3611,10964,1972,263,0,0,0,0,0
38091,Steele County,6087,5037,370,599,58,18,4,1,0,0,0
38093,Stutsman County,19463,11616,2073,3571,1863,329,11,0,0,0,0
38095,Towner County,4966,3816,252,440,234,191,32,1,0,0,0
38097,Traill County,10115,8347,1029,725,8,5,1,0,0,0,0
38099,Walsh County,10385,7800,399,1486,578,110,12,0,0,0,0
38101,Ward County,41275,17300,3741,10964,7173,1461,621,15,0,0,0
38103,Wells County,8127,6086,704,1096,230,11,0,0,0,0,0
38105,Williams County,33940,11492,4419,8174,2916,6702,237,0,0,0,0
39001,Adams County,21376,7288,5980,6716,1221,165,6,0,0,0,0
39003,Allen County,51467,50361,1106,0,0,0,0,0,0,0,0
39005,Ashland County,31892,20741,10676,463,12,0,0,0,0,0,0
39007,Ashtabula County,74156,50299,23356,501,0,0,0,0,0,0,0
39009,Athens County,40999,13444,11121,13515,2479,407,31,2,0,0,0
39011,Auglaize County,28599,28151,448,0,0,0,0,0,0,0,0
39013,Belmont County,59978,20335,31262,7827,554,0,0,0,0,0,0
39015,Brown County,35603,26478,7990,1121,14,0,0,0,0,0,0
39017,Butler County,164807,151194,13592,21,0,0,0,0,0,0,0
39019,Carroll County,28264,11314,12661,4187,102,0,0,0,0,0,0
39021,Champaign County,25602,21248,3850,504,0,0,0,0,0,0,0
39023,Clark County,66164,53335,11666,1155,8,0,0,0,0,0,0
39025,Clermont County,96069,58327,36730,994,18,0,0,0,0,0,0
39027,Clinton County,25990,23207,2752,31,0,0,0,0,0,0,0
39029,Columbiana County,76297,48887,24473,2867,70,0,0,0,0,0,0
39031,Coshocton County,27231,10627,12266,4120,169,49,0,0,0,0,0
39033,Crawford County,33416,32737,679,0,0,0,0,0,0,0,0
39035,Cuyahoga County,501052,466151,34315,586,0,0,0,0,0,0,0
39037,Darke County,30865,29836,1021,8,0,0,0,0,0,0,0
39039,Defiance County,26429,25536,893,0,0,0,0,0,0,0,0
39041,Delaware County,82287,74990,7276,21,0,0,0,0,0,0,0
39043,Erie County,43338,38481,4255,602,0,0,0,0,0,0,0
39045,Fairfield County,72333,57933,11463,2413,364,159,1,0,0,0,0
39047,Fayette County,17762,17163,594,5,0,0,0,0,0,0,0
39049,Franklin County,426446,408607,17826,13,0,0,0,0,0,0,0
39051,Fulton County,23257,20053,2063,1138,3,0,0,0,0,0,0
39053,Gallia County,24750,4728,4334,7401,4510,2745,788,244,0,0,0
39055,Geauga County,50740,28120,22591,29,0,0,0,0,0,0,0
39057,Greene County,75662,67432,8208,22,0,0,0,0,0,0,0
39059,Guernsey County,40169,12155,15325,11410,1271,8,0,0,0,0,0
39061,Hamilton County,396718,335208,61338,172,0,0,0,0,0,0,0
39063,Hancock County,38019,37307,711,1,0,0,0,0,0,0,0
39065,Hardin County,25863,21263,4529,71,0,0,0,0,0,0,0
39067,Harrison County,17610,7016,7884,2554,135,21,0,0,0,0,0
39069,Henry County,19511,19231,270,10,0,0,0,0,0,0,0
39071,Highland County,32154,20960,8896,2252,46,0,0,0,0,0,0
39073,Hocking County,20660,3805,6738,8371,1573,163,8,2,0,0,0
39075,Holmes County,28013,10578,12348,4963,124,0,0,0,0,0,0
39077,Huron County,39570,33757,5809,4,0,0,0,0,0,0,0
39079,Jackson County,29781,7725,7379,8813,4346,1188,295,35,0,0,0
39081,Jefferson County,56974,28845,24854,3249,26,0,0,0,0,0,0
39083,Knox County,41514,22260,12511,6266,473,4,0,0,0,0,0
39085,Lake County,112086,95349,16521,216,0,0,0,0,0,0,0
39087,Lawrence County,54626,7749,13348,14037,7386,5386,3387,2190,1028,114,1
39089,Licking County,81600,53537,22097,5518,425,23,0,0,0,0,0
39091,Logan County,35389,30762,4627,0,0,0,0,0,0,0,0
39093,Lorain County,167972,116808,48678,2486,0,0,0,0,0,0,0
39095,Lucas County,191591,181634,9197,760,0,0,0,0,0,0,0
39097,Madison County,21679,20456,1213,10,0,0,0,0,0,0,0
39099,Mahoning County,159108,139211,19878,19,0,0,0,0,0,0,0
39101,Marion County,34560,32727,1827,6,0,0,0,0,0,0,0
39103,Medina County,84404,56975,26718,711,0,0,0,0,0,0,0
39105,Meigs County,27431,5532,5139,11636,4088,918,104,14,0,0,0
39107,Mercer County,25110,24508,602,0,0,0,0,0,0,0,0
39109,Miami County,53309,46475,6772,62,0,0,0,0,0,0,0
39111,Monroe County,17021,2962,6737,6586,730,6,0,0,0,0,0
39113,Montgomery County,272034,252177,19857,0,0,0,0,0,0,0,0
39115,Morgan County,19374,5633,7858,5240,636,7,0,0,0,0,0
39117,Morrow County,26973,20170,6686,117,0,0,0,0,0,0,0
39119,Muskingum County,57065,23107,21445,11233,1232,48,0,0,0,0,0
39121,Noble County,15470,3021,6003,5731,714,1,0,0,0,0,0
39123,Ottawa County,41959,41071,873,15,0,0,0,0,0,0,0
39125,Paulding County,16379,16118,261,0,0,0,0,0,0,0,0
39127,Perry County,26258,9842,6443,7267,2211,466,29,0,0,0,0
39129,Pickaway County,28958,22803,5545,589,21,0,0,0,0,0,0
39131,Pike County,23338,4286,4134,9211,3873,1452,291,89,2,0,0
39133,Portage County,73739,52254,21469,16,0,0,0,0,0,0,0
39135,Preble County,26645,22685,3958,2,0,0,0,0,0,0,0
39137,Putnam County,30072,29158,912,2,0,0,0,0,0,0,0
39139,Richland County,72098,50427,20158,1511,2,0,0,0,0,0,0
39141,Ross County,42956,13704,15788,10545,2483,400,35,1,0,0,0
39143,Sandusky County,32977,31360,1572,45,0,0,0,0,0,0,0
39145,Scioto County,56881,9613,12123,20967,8575,3932,1243,380,48,0,0
39147,Seneca County,34451,33884,567,0,0,0,0,0,0,0,0
39149,Shelby County,30873,27514,3359,0,0,0,0,0,0,0,0
39151,Stark County,203094,176822,25717,555,0,0,0,0,0,0,0
39153,Summit County,251743,209414,38952,3239,138,0,0,0,0,0,0
39155,Trumbull County,134313,107692,26553,68,0,0,0,0,0,0,0
39157,Tuscarawas County,59503,30285,22959,6072,187,0,0,0,0,0,0
39159,Union County,32298,30025,2273,0,0,0,0,0,0,0,0
39161,Van Wert County,19294,19233,61,0,0,0,0,0,0,0,0
39163,Vinton County,12919,3236,3305,4759,1363,231,25,0,0,0,0
39165,Warren County,101808,78851,22955,2,0,0,0,0,0,0,0
39167,Washington County,58313,13045,27559,16066,1533,110,0,0,0,0,0
39169,Wayne County,56899,43038,13221,640,0,0,0,0,0,0,0
39171,Williams County,25561,24225,1316,20,0,0,0,0,0,0,0
39173,Wood County,71295,69273,1964,58,0,0,0,0,0,0,0
39175,Wyandot County,20076,19620,456,0,0,0,0,0,0,0,0
40001,Adair County,16677,5,0,439,1358,2028,2006,2807,3218,1965,2851
40003,Alfalfa County,8106,5266,540,871,423,178,77,123,170,113,345
40005,Atoka County,13237,47,108,1185,2873,3739,2207,982,1001,524,571
40007,Beaver County,8106,715,194,856,960,666,978,1335,2242,104,56
40009,Beckham County,16343,945,807,2961,7746,2034,1130,298,221,174,27
40011,Blaine County,11608,2029,659,2340,1705,2006,2153,522,154,37,3
40013,Bryan County,31905,634,1298,5375,9336,11857,3091,314,0,0,0
40015,Caddo County,23263,1432,419,2205,2840,2409,1373,3393,5378,1897,1917
40017,Canadian County,72289,14202,3295,23982,19449,9230,1555,404,139,11,22
40019,Carter County,31313,1781,600,4932,12303,5686,2573,1706,1629,103,0
40021,Cherokee County,28807,50,14,1149,2664,3697,4588,4984,5042,2815,3804
40023,Choctaw County,14442,166,238,1928,4329,3967,2363,1292,159,0,0
40025,Cimarron County,7020,1358,383,2555,961,833,355,511,64,0,0
40027,Cleveland County,112920,21731,2106,20045,26820,31290,10786,142,0,0,0
40029,Coal County,8022,23,14,642,1783,2069,2512,862,117,0,0
40031,Comanche County,55074,6080,1171,4164,5167,9080,8189,7792,9044,2696,1691
40033,Cotton County,7992,1724,406,1971,2497,1219,79,79,17,0,0
40035,Craig County,11286,46,52,966,4036,4123,1396,562,99,6,0
40037,Creek County,43881,700,522,9143,17052,8732,4526,2251,818,122,15
40039,Custer County,17902,1702,619,1900,2295,5654,4120,1295,307,10,0
40041,Delaware County,50168,3697,3031,11786,8833,6773,4277,4780,4399,1597,995
40043,Dewey County,7477,585,182,1256,1559,2289,1343,209,41,13,0
40045,Ellis County,8000,206,62,619,1116,832,1407,2415,894,408,41
40047,Garfield County,35286,13918,3775,12848,4397,189,132,26,1,0,0
40049,Garvin County,20832,528,203,1505,5061,3820,3825,3430,2207,225,28
40051,Grady County,34269,2477,1315,7703,6314,5708,6657,3498,596,1,0
40053,Grant County,7734,4466,772,1479,514,226,123,64,68,12,10
40055,Greer County,6662,1003,314,1183,979,2310,600,246,27,0,0
40057,Harmon County,4807,973,303,2064,427,358,461,151,57,13,0
40059,Harper County,6856,167,114,502,521,1036,1442,2497,432,145,0
40061,Haskell County,12515,94,5,157,497,600,735,1304,3227,2291,3605
40063,Hughes County,12708,47,64,1281,2482,2078,2690,3465,594,7,0
40065,Jackson County,19374,14472,1450,2006,940,460,46,0,0,0,0
40067,Jefferson County,7618,563,352,2031,1929,2341,327,74,1,0,0
40069,Johnston County,10981,230,461,2198,3020,1966,1861,964,240,35,6
40071,Kay County,30257,8173,1491,8530,7702,2483,714,709,393,39,23
40073,Kingfisher County,12338,6653,1240,3887,436,92,30,0,0,0,0
40075,Kiowa County,13043,3386,2129,3851,1343,668,770,832,54,3,7
40077,Latimer County,10843,12,0,21,411,814,1352,2489,2438,1187,2119
40079,Le Flore County,37015,279,58,1457,4385,4976,6080,10432,6558,1884,906
40081,Lincoln County,25623,113,196,3415,8568,8293,3367,948,548,150,25
40083,Logan County,31730,1139,666,4939,6984,14148,3317,483,54,0,0
40085,Love County,11190,1218,1644,2734,2399,1482,1422,253,38,0,0
40087,McClain County,22389,590,354,4199,6257,6773,3712,454,50,0,0
40089,McCurtain County,29593,618,760,4797,6835,6192,4566,3527,1946,316,36
40091,McIntosh County,22931,623,520,4136,6095,5403,3871,1530,588,100,65
40093,Major County,7724,2468,675,2679,931,692,236,39,4,0,0
40095,Marshall County,16142,730,1684,5545,4066,3760,341,16,0,0,0
40097,Mayes County,27585,226,129,2218,5731,8285,5550,2829,1834,426,357
40099,Murray County,13951,36,11,339,796,1772,1904,1763,4694,1838,798
40101,Muskogee County,17058,851,382,2805,3637,4259,3069,1355,614,67,19
40103,Noble County,10250,1063,242,1405,1508,1841,2722,798,412,142,117
40105,Nowata County,8772,73,25,654,1475,3862,1511,982,182,8,0
40107,Okfuskee County,10711,11,17,818,972,1941,1519,1759,2630,647,397
40109,Oklahoma County,308053,164407,6406,48220,51225,32630,5070,77,12,6,0
40111,Okmulgee County,26396,33,29,891,2597,5124,7305,6917,2668,521,311
40113,Osage County,41008,308,102,2265,5062,5112,4545,5262,6795,4522,7035
40115,Ottawa County,20507,1875,1323,6785,4198,2100,1406,1575,947,241,57
40117,Pawnee County,15133,632,482,2227,2405,3270,2298,2238,1265,236,80
40119,Payne County,33786,137,123,2395,8384,13696,5067,2962,919,68,35
40121,Pittsburg County,43199,294,197,2453,3614,5569,5317,11116,8695,3996,1948
40123,Pontotoc County,23957,13,0,386,1408,3269,6780,5673,5293,1082,53
40125,Pottawatomie County,40876,300,299,4808,10357,13117,5153,3847,2703,249,43
40127,Pushmataha County,15219,31,0,143,1116,2031,2703,2934,2978,1149,2134
40129,Roger Mills County,6593,33,30,254,375,556,850,831,820,917,1927
40131,Rogers County,49276,528,497,7736,20135,13248,5097,1391,627,17,0
40133,Seminole County,19815,59,6,294,1309,2938,4321,4943,3907,1301,737
40135,Sequoyah County,29674,243,71,445,1736,2859,3341,6831,7634,3323,3191
40137,Stephens County,28036,30,11,406,1806,2822,7635,12991,2283,52,0
40139,Texas County,16810,2829,525,3336,4991,1511,1339,1773,467,39,0
40141,Tillman County,10467,3894,741,2844,2629,308,45,6,0,0,0
40143,Tulsa County,269891,109220,6867,47932,51224,34064,12602,5747,2112,123,0
40145,Wagoner County,49522,1538,1208,10286,20762,13063,2176,413,73,3,0
40147,Washington County,26740,120,82,1336,4652,9118,6345,2923,1867,281,16
40149,Washita County,12711,5870,2750,2432,805,294,206,322,31,1,0
40151,Woods County,10919,1654,236,960,3096,933,806,1340,1278,369,247
40153,Woodward County,16262,655,259,1889,2699,8320,1641,662,137,0,0
41001,Baker County,14833,966,541,4270,4757,1410,586,1032,615,396,260
41003,Benton County,34861,6611,13433,10745,3638,401,33,0,0,0,0
41005,Clackamas County,163531,64121,52189,20010,15657,9239,1171,449,460,68,167
41007,Clatsop County,31559,14240,8589,7287,1413,30,0,0,0,0,0
41009,Columbia County,28170,2895,5883,16628,2695,63,6,0,0,0,0
41011,Coos County,41865,12293,17118,10668,1726,59,1,0,0,0,0
41013,Crook County,17316,728,556,3533,6184,4513,1230,254,191,50,77
41015,Curry County,17965,2529,2859,7861,4209,249,185,54,18,0,1
41017,Deschutes County,103447,9746,3604,29249,34660,18392,5914,1318,505,32,27
41019,Douglas County,62487,1896,2453,7068,12138,20297,8478,4404,4780,838,135
41021,Gilliam County,3076,134,80,327,927,509,933,157,9,0,0
41023,Grant County,7840,24,65,721,2316,2015,797,597,417,199,689
41025,Harney County,10453,514,221,885,1971,4250,781,707,728,242,154
41027,Hood River County,11451,93,372,2400,2396,2749,2018,473,416,227,307
41029,Jackson County,92648,5557,753,4295,8733,11637,10608,14754,19373,9113,7825
41031,Jefferson County,12839,902,401,1873,2990,3963,2265,239,94,41,71
41033,Josephine County,41512,6,1,205,750,1847,3941,5981,13903,7553,7325
41035,Klamath County,61130,5723,3541,15689,21481,6633,4427,2115,1411,105,5
41037,Lake County,17800,1037,1010,4946,5379,1654,1574,1247,844,107,2
41039,Lane County,154914,34273,27449,46614,29652,9883,4975,1623,321,100,24
41041,Lincoln County,44423,9929,22569,11380,528,17,0,0,0,0,0
41043,Linn County,52955,7330,16612,13259,6557,7760,1107,269,60,0,1
41045,Malheur County,18053,9724,934,1640,1322,1728,1257,752,499,68,129
41047,Marion County,111407,45554,39819,17614,5735,2464,198,11,11,1,0
41049,Morrow County,7707,764,299,1123,1589,2281,723,561,146,44,177
41051,Multnomah County,265566,210001,48542,5598,1050,343,28,4,0,0,0
41053,Polk County,35223,8153,11915,11067,3352,606,129,1,0,0,0
41055,Sherman County,3056,430,257,851,503,449,350,188,28,0,0
41057,Tillamook County,30578,11253,11909,6844,561,11,0,0,0,0,0
41059,Umatilla County,36480,6602,3056,7918,6470,3332,3346,5344,351,58,3
41061,Union County,14893,2851,1925,7271,1413,566,340,253,136,55,83
41063,Wallowa County,8729,730,860,3512,1781,441,689,334,370,12,0
41065,Wasco County,15369,119,82,890,1421,3541,3068,2327,1422,654,1845
41067,Washington County,192418,118528,65376,6863,1451,183,17,0,0,0,0
41069,Wheeler County,2601,9,0,121,274,713,594,396,299,114,81
41071,Yamhill County,40853,6873,17674,12108,3135,903,158,2,0,0,0
42001,Adams County,43911,25351,12080,4886,1215,290,89,0,0,0,0
42003,Allegheny County,579259,420677,157174,1403,5,0,0,0,0,0,0
42005,Armstrong County,41237,17938,20581,2654,64,0,0,0,0,0,0
42007,Beaver County,89628,59542,29555,525,6,0,0,0,0,0,0
42009,Bedford County,33954,8455,9604,12448,3162,282,3,0,0,0,0
42011,Berks County,153231,66740,42074,40226,3888,257,41,5,0,0,0
42013,Blair County,65776,36523,20938,7555,705,55,0,0,0,0,0
42015,Bradford County,34498,11174,10993,10114,2104,113,0,0,0,0,0
42017,Bucks County,234945,171576,44354,16709,2206,100,0,0,0,0,0
42019,Butler County,95371,60040,34340,991,0,0,0,0,0,0,0
42021,Cambria County,84230,38050,36318,9396,456,10,0,0,0,0,0
42023,Cameron County,5555,2252,2755,500,36,11,1,0,0,0,0
42025,Carbon County,47264,6092,10314,21332,7652,1542,279,45,8,0,0
42027,Centre County,58549,26920,17389,10701,3231,296,12,0,0,0,0
42029,Chester County,187893,94430,61039,30234,2159,31,0,0,0,0,0
42031,Clarion County,25702,10637,11655,3374,36,0,0,0,0,0,0
42033,Clearfield County,60327,14035,17629,19870,7465,1246,81,1,0,0,0
42035,Clinton County,29221,13297,9641,5606,651,26,0,0,0,0,0
42037,Columbia County,32180,16230,9382,4965,1300,254,45,4,0,0,0
42039,Crawford County,58857,33616,23713,1528,0,0,0,0,0,0,0
42041,Cumberland County,92093,66787,18590,4546,1314,733,120,3,0,0,0
42043,Dauphin County,113308,82050,24144,5841,1133,140,0,0,0,0,0
42045,Delaware County,194763,168320,21903,4539,1,0,0,0,0,0,0
42047,Elk County,23608,11608,11058,916,26,0,0,0,0,0,0
42049,Erie County,113057,88761,20666,3598,32,0,0,0,0,0,0
42051,Fayette County,77517,39875,26949,9182,1374,137,0,0,0,0,0
42053,Forest County,11364,2399,8061,884,20,0,0,0,0,0,0
42055,Franklin County,67667,43777,13624,6965,2297,914,89,1,0,0,0
42057,Fulton County,9052,1509,1809,4883,800,51,0,0,0,0,0
42059,Greene County,28207,16998,10663,546,0,0,0,0,0,0,0
42061,Huntingdon County,28809,6827,8523,11106,2165,188,0,0,0,0,0
42063,Indiana County,43633,21192,16933,5277,230,1,0,0,0,0,0
42065,Jefferson County,31461,12565,15967,2855,74,0,0,0,0,0,0
42067,Juniata County,13252,5151,4102,3619,375,5,0,0,0,0,0
42069,Lackawanna County,100554,53982,31907,11768,2176,600,109,11,1,0,0
42071,Lancaster County,184483,140023,33374,10380,694,12,0,0,0,0,0
42073,Lawrence County,54958,36486,17129,1320,23,0,0,0,0,0,0
42075,Lebanon County,53390,42184,9058,2050,98,0,0,0,0,0,0
42077,Lehigh County,125407,85535,26279,11883,1445,224,35,4,2,0,0
42079,Luzerne County,163274,49853,55232,42784,11910,2814,529,142,9,1,0
42081,Lycoming County,51149,27360,15732,7536,515,6,0,0,0,0,0
42083,McKean County,26889,13417,12645,796,31,0,0,0,0,0,0
42085,Mercer County,56524,40672,15264,588,0,0,0,0,0,0,0
42087,Mifflin County,24271,10193,10169,3305,509,95,0,0,0,0,0
42089,Monroe County,98540,23305,37453,30015,6206,1205,242,113,1,0,0
42091,Montgomery County,303401,236974,50377,14275,1691,84,0,0,0,0,0
42093,Montour County,8220,4097,2328,1433,359,3,0,0,0,0,0
42095,Northampton County,120991,79782,24617,13415,2437,641,80,17,2,0,0
42097,Northumberland County,48627,22746,12784,10467,2287,276,55,12,0,0,0
42099,Perry County,22342,6586,6321,8082,1311,42,0,0,0,0,0
42101,Philadelphia County,547254,529064,18048,142,0,0,0,0,0,0,0
42103,Pike County,61904,5076,14350,26260,11362,3846,960,50,0,0,0
42105,Potter County,16051,5252,8495,2208,96,0,0,0,0,0,0
42107,Schuylkill County,89394,16062,23450,36781,11092,1655,330,21,3,0,0
42109,Snyder County,22157,11748,6347,3625,421,16,0,0,0,0,0
42111,Somerset County,51284,16711,18005,14124,2279,152,13,0,0,0,0
42113,Sullivan County,8620,2134,4657,1683,142,4,0,0,0,0,0
42115,Susquehanna County,28328,8658,13869,5542,259,0,0,0,0,0,0
42117,Tioga County,26050,6309,8385,8980,2312,64,0,0,0,0,0
42119,Union County,19463,11762,5298,2123,271,8,1,0,0,0,0
42121,Venango County,36188,15830,16247,4022,89,0,0,0,0,0,0
42123,Warren County,26439,10519,14734,1159,27,0,0,0,0,0,0
42125,Washington County,116206,78957,37160,89,0,0,0,0,0,0,0
42127,Wayne County,57803,20375,31458,5518,449,3,0,0,0,0,0
42129,Westmoreland County,184235,113120,61787,8696,613,17,2,0,0,0,0
42131,Wyoming County,16293,5321,6377,3881,672,42,0,0,0,0,0
42133,York County,173166,119912,43348,9060,581,256,9,0,0,0,0
44001,Bristol County,21478,17961,3343,174,0,0,0,0,0,0,0
44003,Kent County,64679,48031,7381,7829,1334,104,0,0,0,0,0
44005,Newport County,35776,31535,3811,430,0,0,0,0,0,0,0
44007,Providence County,193166,138258,35254,17618,1979,57,0,0,0,0,0
44009,Washington County,68712,40491,19204,8002,953,62,0,0,0,0,0
45001,Abbeville County,16430,213,994,8790,5988,444,1,0,0,0,0
